Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M,pred_assists_per90,pred_clean_sheets_per90,pred_goals_against_per90,pred_goals_per90,pred_minutes,pred_tackles_won_per90
6506,C,W,Fini ,Frosinone,4,3,1,3,2,1,13,13,0.007167524407176595,,,0.012558178030150502,,
7341,C,M;C,Amorim,Genoa,4,4,0,5,5,0,11,13,0.014207394723535369,,,0.020940196821956258,,
4970,C,W;T,Messias,Genoa,4,3,1,4,3,1,8,8,0.01662851261073037,,,0.020940196821956258,,
2857,C,W;T,Traorè Hj.,Genoa,4,5,-1,4,5,-1,11,11,0.04981867225742654,,,0.05476424168991415,,
2529,C,C,Mkhitaryan,Inter,4,5,-1,4,5,-1,9,9,0.1022872031087938,,,0.09850467907754998,,
4911,C,C,Douglas Luiz,Juventus,4,4,0,4,4,0,15,15,0.06793952977088721,,,0.06607820001675895,,
333,C,M;C,Cataldi,Lazio,4,4,0,4,5,-1,12,15,0.04483921966466465,,,0.040658450512901734,,
7322,C,M;C,Ngom,Lecce,4,4,0,5,5,0,12,15,0.014816559633044037,,,0.019750281950262818,,
6015,C,C;T,Berisha M.,Lecce,4,5,-1,4,5,-1,12,12,0.0896591400139426,,,0.1289211425538126,,
7318,C,C;T,Gandelman,Lecce,4,5,-1,4,5,-1,10,10,0.04767283783539346,,,0.09735773198404594,,
5453,C,M;C,Ricci S.,Como,4,4,0,4,4,0,12,15,0.0844139293894956,,,0.05045880819033635,,
4199,C,C;T,Loftus-Cheek,Milan,4,4,0,4,4,0,16,16,0.08672135686011691,,,0.11206800287197294,,
6252,C,C;T,Folorunsho,Monza,4,4,0,4,4,0,17,17,0.05635961772972031,,,0.05641410565886058,,
6207,C,W;A,Almqvist,Parma,4,4,0,3,3,0,11,11,0.05164797406447561,,,0.04866569983331781,,
6005,C,M;C,Ilkhan,Torino,4,4,0,5,5,0,8,10,0.05188788827214586,,,0.04064452591401182,,
6827,C,W;A,Njie,Fiorentina,4,4,0,4,3,1,28,28,0.09245276735311275,,,0.2135797466298467,,
7208,C,M;C,Miller L.,Udinese,4,3,1,4,3,1,12,15,0.040352815371987066,,,0.03795264404071005,,
7550,C,M;C,Grillitsch,Frosinone,4,5,-1,4,5,-1,10,13,0.0362737395104609,,,0.03154803030584988,,
7579,C,C;T,Massolin,Cagliari,4,4,0,4,4,0,12,12,0.007326298682019115,,,0.012836365518160165,,
6024,C,M;C,Sulemana I.,Sassuolo,3,3,0,3,3,0,7,8,0.05939505689630383,,,0.08702020623966267,,
1871,C,M;C,Deiola,Cagliari,3,3,0,3,3,0,8,8,0.06271221932023764,,,0.051368635445833206,,
4947,C,C;T,Brescianini,Fiorentina,3,3,0,3,3,0,11,11,0.0856396506040504,,,0.13760963383865982,,
6241,C,C;T,Gelli F.,Frosinone,3,3,0,3,3,0,6,6,0.014224046836362074,,,0.020029753481871203,,
6917,C,M;C,Masini,Frosinone,3,2,1,3,2,1,8,10,0.026615752142510916,,,0.020644028547563052,,
6503,C,M;C,Stankovic A.,Inter,3,3,0,3,3,0,7,9,0.008596458339291672,,,0.016900037438118534,,
7248,C,M;C,Gorter,Lecce,3,1,2,3,1,2,12,15,0.01466636926572966,,,0.01531777101029691,,
5457,C,M;C,Maleh,Lecce,3,2,1,3,2,1,7,9,0.031202833396137546,,,0.044313117153452417,,
5295,C,C;W,Musah,Milan,3,2,1,3,2,1,15,15,0.07131398368724866,,,0.10882034581644753,,
7477,C,M;C,Colombo L.,Monza,3,3,0,3,3,0,4,5,0.07927099835519727,,,0.14676676009438538,,
5131,C,M;C,Gilmour,Napoli,3,3,0,3,3,0,10,10,0.05610829711646626,,,0.0421294127223327,,
7138,C,M;C,Ordonez C.,Parma,3,2,1,3,2,1,10,13,0.03664825671597531,,,0.032784519885715686,,
7536,C,W;A,Diallo O.,Parma,3,3,0,2,2,0,12,10,0.049034714102745056,,,0.06929003734337656,,
7183,C,W;A,Aboukhlal,Torino,3,3,0,2,2,0,5,4,0.0791042707566368,,,0.11557178945525697,,
5872,C,C;T,Helgason,Venezia,3,3,0,3,3,0,3,3,0.04168845710883799,,,0.07254155218013023,,
801,C,M;C,Gagliardini,Cagliari,3,3,0,4,4,0,8,9,0.03185960544273257,,,0.02757876797579229,,
7232,C,T;A,Fernandez T.,Venezia,3,3,0,2,2,0,8,6,0.04528952300058384,,,0.043563452390463726,,
6225,C,M;C,El Azzouzi O.,Bologna,2,2,0,2,2,0,10,12,0.0783044016871013,,,0.039543270332444654,,
6815,C,W,Fadera,Cagliari,2,2,0,2,2,0,12,10,0.089748158082366,,,0.0658423000946641,,
6903,C,C;T,Hasa,Frosinone,2,2,0,2,2,0,5,5,0.007167524407176595,,,0.012558178030150502,,
6980,C,W,Venturino,Genoa,2,2,0,2,2,0,4,4,0.011422768083253973,,,0.06466171477578188,,
6191,C,M;C,Belahyane,Lazio,2,1,1,2,1,1,3,3,0.048827734524874315,,,0.03401907871624357,,
5880,C,E;W,Ciurria,Monza,2,2,0,2,2,0,6,6,0.061352173019396626,,,0.05935618155880978,,
7276,C,E;C,Cremaschi,Parma,2,1,1,2,1,1,3,3,0.05351161718368531,,,0.059263102506336415,,
6219,C,M;C,Boloca,Sassuolo,2,2,0,2,2,0,5,5,0.027563288856885935,,,0.04489720150436226,,
