Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M,pred_assists_per90,pred_clean_sheets_per90,pred_goals_against_per90,pred_goals_per90,pred_minutes,pred_tackles_won_per90
5399,D,Dc,Antov,Monza,1,1,0,1,1,0,2,2,,,,,1072.1474609375,0.37495267391204834
7476,D,Dd;E,Bakoune,Monza,1,1,0,1,1,0,4,4,,,,,1072.1474609375,0.14714021980762482
6809,D,Dc,Marianucci,Napoli,1,1,0,1,1,0,3,3,,,,,1092.321533203125,0.4572576582431793
5481,D,Dd;Ds;E,Mazzocchi,Napoli,1,1,0,1,1,0,3,3,,,,,1130.6376953125,0.6403351426124573
7202,D,Dc,Ndiaye,Parma,1,1,0,1,1,0,4,4,,,,,1041.2431640625,0.9304420948028564
6149,D,Ds;E,Carboni F.,Parma,1,1,0,1,1,0,3,3,,,,,1104.888671875,0.8172271251678467
7260,D,Dc,Ziolkowski,Roma,1,1,0,1,1,0,2,2,,,,,1061.8714599609375,0.3832404613494873
6189,D,Dd;E,Missori,Sassuolo,1,1,0,1,1,0,2,2,,,,,1072.1474609375,0.3401486873626709
7156,D,Ds;E,Pieragnolo,Sassuolo,1,1,0,1,1,0,1,1,,,,,1072.1474609375,0.14714021980762482
7356,D,Dc,Mlacic,Udinese,1,1,0,1,1,0,3,3,,,,,1072.1474609375,0.3832404613494873
6021,D,Dd;Dc,Abankwah,Udinese,1,1,0,1,1,0,3,3,,,,,1072.1474609375,0.14714021980762482
7454,D,Ds;Dc,Gomes,Venezia,1,1,0,1,1,0,1,1,,,,,1228.0423583984375,0.7847633957862854
7553,D,Dc,Omar Fayed,Frosinone,1,1,0,1,1,0,1,1,,,,,1072.1474609375,0.14714021980762482
6875,C,T;A,Paz N.,Como,30,30,0,28,28,0,250,250,0.09077797830104828,,,0.14712466299533844,1435.7271728515625,
4777,C,C;T,McTominay,Napoli,28,28,0,28,28,0,240,240,0.07498160749673843,,,0.19222430884838104,1393.9268798828125,
2194,C,M;C,Calhanoglu,Inter,27,27,0,28,28,0,230,260,0.1144549772143364,,,0.14629356563091278,1178.3214111328125,
2167,C,W;A,Orsolini,Bologna,26,26,0,25,25,0,200,200,0.08573974668979645,,,0.25377750396728516,1262.0352783203125,
2423,C,T;A,Pulisic,Milan,25,25,0,23,23,0,180,180,0.10879667848348618,,,0.23767279088497162,1242.078125,
2379,C,C;T,Rabiot,Milan,22,22,0,22,22,0,128,128,0.08400062471628189,,,0.07499124109745026,1153.9537353515625,
7126,C,T,Baturina,Como,19,19,0,18,18,0,102,100,0.06712210178375244,,,0.11913596093654633,1135.0902099609375,
7556,C,T,Mora,Roma,19,19,0,18,18,0,101,99,0.06934657692909241,,,0.188770592212677,1211.8214111328125,
5559,C,C;T,Da Cunha,Como,18,18,0,18,18,0,90,90,0.08226221054792404,,,0.105003222823143,1377.189453125,
2766,C,T;A,Zaniolo,Udinese,18,18,0,17,17,0,100,100,0.07815620303153992,,,0.24552945792675018,1148.5125732421875,
6908,C,C;T,Atta,Fiorentina,17,17,0,17,17,0,87,87,0.08109331876039505,,,0.09211975336074829,1244.196044921875,
1870,C,C,Barella,Inter,17,17,0,17,17,0,80,80,0.09262292087078094,,,0.05905026197433472,1402.29931640625,
4973,C,C,McKennie,Juventus,17,17,0,17,17,0,68,68,0.07281619310379028,,,0.07706885784864426,1361.6719970703125,
632,C,W;A,Zaccagni,Lazio,16,16,0,15,15,0,91,88,0.09412644803524017,,,0.11476568877696991,1388.3861083984375,
2517,C,T,De Bruyne,Napoli,15,15,0,14,14,0,98,95,0.15383461117744446,,,0.19920700788497925,1007.1189575195312,
5687,C,T,Vlasic,Torino,14,14,0,13,13,0,80,77,0.09066352248191833,,,0.0850083976984024,1345.55322265625,
5800,C,T;A,Gudmundsson A.,Fiorentina,13,13,0,12,12,0,61,58,0.05112437903881073,,,0.10525026172399521,1302.586669921875,
7314,C,C;T,Taylor K.,Lazio,13,13,0,13,13,0,64,64,0.07601987570524216,,,0.06708025187253952,1310.571533203125,
5792,C,M;C,Ederson D.S.,Atalanta,12,12,0,13,13,0,45,48,0.07763230055570602,,,0.05912018567323685,1581.5657958984375,
5119,C,C;T,Samardzic,Atalanta,12,12,0,12,12,0,42,42,0.08534029126167297,,,0.12705105543136597,1075.0244140625,
7129,C,W;A,Rodriguez Je.,Como,12,12,0,11,11,0,32,31,0.022522397339344025,,,0.03643389046192169,1071.618408203125,
7436,C,W;T,Alajbegovic,Juventus,12,12,0,12,12,0,56,56,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6884,C,W;A,Conceicao,Juventus,12,12,0,11,11,0,60,60,0.09417803585529327,,,0.12516629695892334,1284.8155517578125,
2606,C,M;C,Modric,Milan,12,12,0,13,13,0,50,60,0.09575937688350677,,,0.060040492564439774,1208.71484375,
7078,C,W;T,Mastantuono,Fiorentina,12,12,0,12,12,0,58,58,0.03611455485224724,,,0.07918771356344223,1097.8831787109375,
6372,C,W,Moreira,Milan,12,12,0,12,12,0,52,48,0.09925534576177597,,,0.09308074414730072,1251.9488525390625,
6844,C,W;T,Rowe,Bologna,11,11,0,11,11,0,37,40,0.07788150757551193,,,0.12236032634973526,1113.0013427734375,
5823,C,T,Baldanzi,Genoa,11,11,0,10,10,0,30,27,0.08676525950431824,,,0.11926733702421188,1031.95703125,
4220,C,C,Zambo Anguissa,Napoli,11,11,0,11,11,0,54,54,0.08383612334728241,,,0.09624546766281128,1277.961181640625,
6151,C,M;C,Perrone,Como,10,10,0,11,11,0,38,41,0.051289696246385574,,,0.03747192397713661,1347.119140625,
152,C,C,Zielinski,Inter,10,10,0,10,10,0,41,41,0.10401029884815216,,,0.06063834950327873,1174.576171875,
5562,C,C,Thuram K.,Juventus,10,10,0,10,10,0,41,41,0.12735913693904877,,,0.2196764051914215,1316.3525390625,
4892,C,E;W,Saelemaekers,Milan,10,10,0,11,11,0,43,45,0.08824943006038666,,,0.11663518100976944,1265.7740478515625,
536,C,W,Politano,Napoli,10,10,0,9,9,0,47,43,0.09712059795856476,,,0.14900995790958405,1373.0146484375,
5589,C,M;C,Konè M.,Roma,10,10,0,11,11,0,42,45,0.0425352118909359,,,0.047316133975982666,1412.506591796875,
5844,C,C;T,Thorstvedt,Sassuolo,10,10,0,10,10,0,41,41,0.08367683738470078,,,0.1041201651096344,1367.0081787109375,
5888,C,C;T,Casadei,Torino,10,10,0,10,10,0,37,37,0.06140075996518135,,,0.10640938580036163,1168.562744140625,
6684,C,C;T,Ekkelenkamp,Udinese,10,10,0,10,10,0,41,41,0.09912227839231491,,,0.09454599767923355,1292.3231201171875,
530,C,C;T,Pellegrini Lo.,Roma,10,10,0,10,10,0,28,28,0.07000181078910828,,,0.05578714236617088,1121.352783203125,
2077,C,C;T,Pasalic,Atalanta,9,9,0,9,9,0,32,32,0.09157945960760117,,,0.0869487076997757,1144.1583251953125,
184,C,W;T,Bernardeschi,Bologna,9,9,0,9,9,0,21,21,0.08660820126533508,,,0.19633500277996063,1162.781005859375,
1933,C,C,Mandragora,Fiorentina,9,9,0,9,9,0,28,28,0.09419918060302734,,,0.12777340412139893,1246.6116943359375,
5500,C,W;A,Cancellieri,Lazio,9,9,0,8,8,0,28,26,0.08253320306539536,,,0.11745164543390274,1126.4417724609375,
6398,C,W;A,Isaksen,Lazio,9,9,0,8,8,0,25,23,0.06950737535953522,,,0.1583538055419922,1227.908203125,
6717,C,C,Konè I.,Sassuolo,9,9,0,9,9,0,20,20,0.0425352118909359,,,0.047316133975982666,1412.506591796875,
2765,C,T,Odgaard,Bologna,8,8,0,7,7,0,22,20,0.09274280816316605,,,0.17367176711559296,1097.4713134765625,
4436,C,W;A,Cambiaghi,Bologna,8,8,0,7,7,0,25,25,0.10168693214654922,,,0.09218446910381317,1129.7833251953125,
4465,C,M;C,Fagioli,Fiorentina,8,8,0,9,9,0,23,25,0.08885904401540756,,,0.048183027654886246,1244.4693603515625,
6294,C,C,Ndour,Fiorentina,8,8,0,8,8,0,25,25,0.09111412614583969,,,0.057432305067777634,1139.0911865234375,
6274,C,E;C,Diouf,Inter,8,8,0,9,9,0,37,40,0.030207497999072075,,,0.07629628479480743,1229.9659423828125,
7070,C,C,Sucic P.,Inter,8,8,0,8,8,0,26,26,0.06183134764432907,,,0.07261215150356293,1135.93701171875,
827,C,M;C,Locatelli,Juventus,8,8,0,9,9,0,32,35,0.04875796660780907,,,0.04587696120142937,1522.8189697265625,
5878,C,T,Colpani,Monza,8,8,0,7,7,0,25,22,0.06247280538082123,,,0.16530753672122955,1249.055419921875,
7223,C,W;T,Vergara,Napoli,8,8,0,8,8,0,34,34,0.04982709512114525,,,0.04403558000922203,1109.284912109375,
779,C,M;C,Cristante,Roma,8,8,0,9,9,0,29,32,0.045552510768175125,,,0.056302689015865326,1448.38525390625,
7551,C,W;T,Schmid,Frosinone,8,8,0,8,8,0,30,30,0.0959719568490982,,,0.10120730102062225,1414.9354248046875,
4364,C,M;C,Gaetano,Atalanta,7,7,0,8,8,0,24,27,0.1038321927189827,,,0.08439215272665024,1089.4573974609375,
5858,C,M;C,Ferguson,Bologna,7,7,0,8,8,0,18,21,0.0995793268084526,,,0.1669284999370575,1057.0679931640625,
6010,C,C;T,Fazzini,Cagliari,7,7,0,8,8,0,19,21,0.05593013018369675,,,0.0719020739197731,1057.6533203125,
7472,C,M;C,Calò,Frosinone,7,7,0,8,8,0,25,28,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
5791,C,M;C,Frendrup,Genoa,7,7,0,8,8,0,19,21,0.03743501380085945,,,0.037334609776735306,1516.005126953125,
2848,C,C;T,Frattesi,Lazio,7,7,0,7,7,0,55,55,0.064801886677742,,,0.19342739880084991,1002.5825805664062,
2741,C,M;C,Pessina,Monza,7,7,0,8,8,0,15,20,0.0227595716714859,,,0.021518077701330185,1144.8350830078125,
4287,C,M;C,Lobotka,Napoli,7,7,0,8,8,0,20,22,0.02458862215280533,,,0.027534933760762215,1482.31640625,
6666,C,C,Bernabè,Parma,7,7,0,7,7,0,36,36,0.04998437315225601,,,0.053910646587610245,1308.197021484375,
5735,C,W;T,Volpato,Sassuolo,7,7,0,7,7,0,23,23,0.09566929191350937,,,0.12241940945386887,1053.3582763671875,
6218,C,W;T,Oristanio,Torino,7,7,0,7,7,0,27,27,0.07817579805850983,,,0.07870230823755264,1186.96044921875,
6783,C,T,Unai Gomez,Udinese,7,7,0,6,6,0,23,20,0.07667753100395203,,,0.12913447618484497,1057.2283935546875,
5946,C,M;C,Sow,Genoa,7,7,0,8,8,0,14,17,0.09670305997133255,,,0.04072054475545883,1315.0721435546875,
5422,C,W,Zalewski,Atalanta,6,6,0,5,5,0,21,19,0.05753953009843826,,,0.054597221314907074,1225.4998779296875,
5298,C,M;C,Pobega,Bologna,6,6,0,7,7,0,14,17,0.08084994554519653,,,0.1027202159166336,1124.281494140625,
4870,C,M;C,Adopo,Cagliari,6,6,0,7,7,0,13,16,0.03943980857729912,,,0.03551603853702545,1419.2738037109375,
4260,C,M;C,Winks,Cagliari,6,6,0,7,7,0,14,17,0.0279533714056015,,,0.031683389097452164,1181.1673583984375,
5036,C,C;T,Caqueret,Como,6,6,0,6,6,0,20,20,0.08589426428079605,,,0.04892368242144585,1192.3707275390625,
6678,C,T,Liberali,Como,6,6,0,5,5,0,22,20,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7464,C,M;C,Oulai,Fiorentina,6,6,0,7,7,0,20,22,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6020,C,E;C,Ellertsson,Genoa,6,6,0,7,7,0,18,21,0.03565296158194542,,,0.03675639256834984,1436.2283935546875,
5761,C,W,Zhegrova,Juventus,6,6,0,5,5,0,18,16,0.08691927045583725,,,0.2587940990924835,1016.6685180664062,
4459,C,M;C,Rovella,Lazio,6,6,0,7,7,0,16,19,0.0522410050034523,,,0.03558530658483505,1276.257568359375,
5504,C,M;C,Coulibaly L.,Lecce,6,6,0,7,7,0,14,16,0.01718873158097267,,,0.02341345138847828,1100.9306640625,
6549,C,W,Pierotti,Lecce,6,6,0,5,5,0,19,17,0.043263863772153854,,,0.04542624205350876,1307.156494140625,
4856,C,W,Chukwueze,Milan,6,6,0,5,5,0,11,9,0.09497848153114319,,,0.1486988663673401,1023.5964965820312,
6593,C,C,Akinsanmiro,Monza,6,6,0,6,6,0,16,16,0.020231135189533234,,,0.022568270564079285,1135.6336669921875,
4349,C,M;C,Nicolussi Caviglia,Parma,6,6,0,7,7,0,18,20,0.08506297320127487,,,0.06465227901935577,1055.51708984375,
6680,C,M;C,Karlstrom,Udinese,6,6,0,7,7,0,20,23,0.02495432272553444,,,0.02883196994662285,1534.01806640625,
5674,C,M;C,Basic,Venezia,6,6,0,7,7,0,19,20,0.08308202028274536,,,0.08797518163919449,1168.980224609375,
7528,C,M;C,Amondarain,Bologna,5,5,0,6,6,0,12,14,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7311,C,M;C,Romano,Cagliari,5,5,0,6,6,0,12,15,0.05287819355726242,,,0.04401982203125954,1042.7540283203125,
6640,C,W,Felici,Cagliari,5,5,0,4,4,0,10,8,0.09608591347932816,,,0.10905218869447708,1084.290283203125,
7412,C,M;C,Milla,Como,5,5,0,5,5,0,14,16,0.08415549993515015,,,0.14404679834842682,1323.15087890625,
7127,C,W;A,Addai,Como,5,5,0,4,4,0,10,8,0.04687230661511421,,,0.12107934802770615,1071.073486328125,
5998,C,W,Zerbin,Frosinone,5,5,0,4,4,0,13,11,0.060932282358407974,,,0.030810927972197533,1181.014892578125,
7409,C,W;T,Meichtry,Genoa,5,5,0,5,5,0,14,14,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
2857,C,W;T,Traorè Hj.,Genoa,5,5,0,5,5,0,11,11,0.07545289397239685,,,0.06253950297832489,1108.7200927734375,
2529,C,C,Mkhitaryan,Inter,5,5,0,5,5,0,19,19,0.09019407629966736,,,0.08685874938964844,1193.445556640625,
5685,C,C;T,Koopmeiners,Juventus,5,5,0,5,5,0,14,14,0.07287394255399704,,,0.060880839824676514,1282.227783203125,
6629,C,C;T,Dele-Bashiru,Lazio,5,5,0,5,5,0,13,13,0.05299483612179756,,,0.09205839782953262,1079.232177734375,
6015,C,C;T,Berisha M.,Lecce,5,5,0,5,5,0,16,16,0.0994032770395279,,,0.14293226599693298,1059.7142333984375,
7318,C,C;T,Gandelman,Lecce,5,5,0,5,5,0,14,14,0.052853912115097046,,,0.10793855041265488,1128.240478515625,
4686,C,M;C,Fofana Y.,Milan,5,5,0,6,6,0,23,26,0.044139422476291656,,,0.05825991928577423,1189.8394775390625,
6898,C,M;C,Keita M.,Parma,5,5,0,6,6,0,15,17,0.04561425372958183,,,0.03219366446137428,1416.572265625,
6190,C,C,Pisilli,Roma,5,5,0,5,5,0,17,17,0.06170804053544998,,,0.06200345978140831,1113.269287109375,
2528,C,M;C,Matic,Sassuolo,5,5,0,6,6,0,15,17,0.03383307531476021,,,0.02550245262682438,1318.9471435546875,
6677,C,C;T,Adzic,Sassuolo,5,5,0,5,5,0,16,16,0.10579255223274231,,,0.16571621596813202,1014.444580078125,
7036,C,C;T,Bakola,Sassuolo,5,5,0,5,5,0,14,14,0.08757995069026947,,,0.09885493665933609,1080.3004150390625,
7060,C,E;W,Cacciamani,Torino,5,5,0,6,6,0,18,20,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6170,C,M;C,Gineitis,Torino,5,5,0,6,6,0,13,15,0.04534657672047615,,,0.0652490109205246,1218.5057373046875,
7198,C,M;C,Piotrowski,Udinese,5,5,0,6,6,0,15,17,0.04849306493997574,,,0.05180040001869202,1177.6259765625,
5507,C,M;C,Busio,Venezia,5,5,0,6,6,0,14,17,0.062476202845573425,,,0.09016567468643188,1255.7784423828125,
5319,C,C,Sohm,Venezia,5,5,0,5,5,0,14,14,0.028422020375728607,,,0.037691909819841385,1108.828369140625,
6994,C,C;T,Perez K.,Venezia,5,5,0,5,5,0,14,14,0.0641629546880722,,,0.07805721461772919,1091.78857421875,
7550,C,M;C,Grillitsch,Frosinone,5,5,0,5,5,0,14,14,0.03965483605861664,,,0.03448864072561264,1206.7420654296875,
22,C,M;C,De Roon,Atalanta,4,4,0,5,5,0,12,14,0.04267938807606697,,,0.03945617377758026,1405.7799072265625,
6054,C,M;C,Moro N.,Bologna,4,4,0,4,4,0,10,12,0.0632835105061531,,,0.05867272615432739,1064.25,
6424,C,M;C,Prati,Cagliari,4,4,0,4,4,0,7,7,0.03722791373729706,,,0.04877333343029022,1128.5159912109375,
6206,C,C;T,Fabbian,Fiorentina,4,4,0,4,4,0,8,8,0.06808155030012131,,,0.08774491399526596,1013.6455688476562,
7473,C,M;C,Cichella,Frosinone,4,4,0,4,4,0,11,13,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7474,C,C,Koutsoupias,Frosinone,4,4,0,4,4,0,12,12,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
7341,C,M;C,Amorim,Genoa,4,4,0,5,5,0,11,13,0.014856384135782719,,,0.021896738559007645,1072.1474609375,
5301,C,E;W,Luis Henrique,Inter,4,4,0,5,5,0,13,15,0.06512347608804703,,,0.06142570078372955,1284.3951416015625,
4911,C,C,Douglas Luiz,Juventus,4,4,0,4,4,0,12,12,0.06188905984163284,,,0.0601934939622879,1068.3289794921875,
333,C,M;C,Cataldi,Lazio,4,4,0,5,5,0,12,15,0.04331190511584282,,,0.039273541420698166,1295.029296875,
7322,C,M;C,Ngom,Lecce,4,4,0,5,5,0,11,13,0.016426820307970047,,,0.021896738559007645,1109.284912109375,
5453,C,M;C,Ricci S.,Milan,4,4,0,4,4,0,11,13,0.07789532095193863,,,0.046562280505895615,1289.298828125,
7203,C,C,Jashari,Milan,4,4,0,4,4,0,11,11,0.02398986741900444,,,0.023609455674886703,1066.928466796875,
4199,C,C;T,Loftus-Cheek,Milan,4,4,0,4,4,0,11,11,0.08062168955802917,,,0.1041855439543724,1078.4365234375,
6252,C,C;T,Folorunsho,Napoli,4,4,0,4,4,0,10,10,0.0632319301366806,,,0.06329306215047836,1161.3017578125,
6207,C,W;A,Almqvist,Parma,4,4,0,3,3,0,14,12,0.054276078939437866,,,0.05114205181598663,1145.573486328125,
6271,C,M;C,El Aynaoui,Roma,4,4,0,5,5,0,18,20,0.067898228764534,,,0.06784191727638245,1087.7257080078125,
7535,C,M;C,Fitz-Jim,Torino,4,4,0,5,5,0,13,15,0.06047600135207176,,,0.08059603720903397,1143.4464111328125,
6005,C,M;C,Ilkhan,Torino,4,4,0,5,5,0,10,12,0.05342020466923714,,,0.04184481129050255,1117.745849609375,
6827,C,W;A,Njie,Torino,4,4,0,3,3,0,12,19,0.0921013280749321,,,0.21276786923408508,1050.1065673828125,
6024,C,M;C,Sulemana I.,Atalanta,3,3,0,3,3,0,7,8,0.06180208548903465,,,0.09054676443338394,1149.730712890625,
6895,C,W;A,Dominguez B.,Sassuolo,3,3,0,2,2,0,12,12,0.06749016791582108,,,0.05145450308918953,1021.5587158203125,
1871,C,M;C,Deiola,Cagliari,3,3,0,3,3,0,8,8,0.06707189232110977,,,0.054939717054367065,1152.67578125,
4947,C,C;T,Brescianini,Fiorentina,3,3,0,3,3,0,7,7,0.08531410992145538,,,0.13708654046058655,1008.38720703125,
6241,C,C;T,Gelli F.,Frosinone,3,3,0,3,3,0,8,8,0.015549878589808941,,,0.021896738559007645,1135.6336669921875,
6506,C,W,Fini ,Frosinone,3,3,0,2,2,0,9,8,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
4970,C,W;T,Messias,Genoa,3,3,0,3,3,0,8,8,0.017388097941875458,,,0.021896738559007645,1089.0595703125,
6503,C,M;C,Stankovic A.,Inter,3,3,0,3,3,0,10,11,0.007580123376101255,,,0.014901993796229362,1078.821044921875,
5813,C,C;T,Miretti,Juventus,3,3,0,3,3,0,11,11,0.08849556744098663,,,0.09708639234304428,1066.6031494140625,
7477,C,M;C,Colombo L.,Monza,3,3,0,3,3,0,7,8,0.08893705159425735,,,0.16466303169727325,1310.348876953125,
5131,C,M;C,Gilmour,Napoli,3,3,0,3,3,0,9,9,0.051135994493961334,,,0.03839591518044472,1146.0498046875,
7209,C,C,Sorensen O.,Parma,3,3,0,3,3,0,12,12,0.02843327447772026,,,0.024002423509955406,1161.3797607421875,
7536,C,W;A,Diallo O.,Parma,3,3,0,2,2,0,12,10,0.06538785248994827,,,0.09196524322032928,1241.8905029296875,
7183,C,W;A,Aboukhlal,Torino,3,3,0,2,2,0,5,4,0.08144032210111618,,,0.11898477375507355,1028.5308837890625,
7208,C,M;C,Miller L.,Udinese,3,3,0,3,3,0,12,15,0.02531179040670395,,,0.030613547191023827,1138.5899658203125,
5872,C,C;T,Helgason,Venezia,3,3,0,3,3,0,7,7,0.04649725183844566,,,0.08090927451848984,1074.4110107421875,
6618,C,W;T,Cissè A.,Milan,3,3,0,3,3,0,8,8,0.060520656406879425,,,0.07751693576574326,1121.66943359375,
6225,C,M;C,El Azzouzi O.,Bologna,2,2,0,2,2,0,4,4,0.07497020065784454,,,0.03785951808094978,1304.4696044921875,
6815,C,W,Fadera,Como,2,2,0,2,2,0,3,3,0.09598733484745026,,,0.07041957229375839,1089.2667236328125,
6903,C,C;T,Hasa,Frosinone,2,2,0,2,2,0,5,5,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6917,C,M;C,Masini,Frosinone,2,2,0,2,2,0,4,4,0.02909662202000618,,,0.022568270564079285,1118.2762451171875,
6980,C,W,Venturino,Genoa,2,2,0,2,2,0,6,5,0.01194455660879612,,,0.06761544197797775,1077.508056640625,
5457,C,M;C,Maleh,Lecce,2,2,0,2,2,0,5,5,0.03459395095705986,,,0.04912905767560005,1078.4320068359375,
5295,C,C;W,Musah,Milan,2,2,0,2,2,0,6,6,0.06629801541566849,,,0.10116631537675858,1040.321044921875,
5880,C,E;W,Ciurria,Monza,2,2,0,2,2,0,6,6,0.06883326172828674,,,0.06659388542175293,1085.2730712890625,
7138,C,M;C,Ordonez C.,Parma,2,2,0,2,2,0,5,6,0.038513101637363434,,,0.034452758729457855,1144.3521728515625,
6219,C,M;C,Boloca,Sassuolo,2,2,0,2,2,0,5,5,0.028680311515927315,,,0.04671669378876686,1128.353759765625,
6246,C,M;C,Lipani,Sassuolo,2,2,0,2,2,0,5,5,0.031424056738615036,,,0.031501591205596924,1150.4520263671875,
7418,C,W;T,Chakvetadze,Udinese,2,2,0,2,2,0,6,6,0.1283232718706131,,,0.12861698865890503,1043.71240234375,
526,C,C,Duncan,Venezia,2,2,0,2,2,0,4,4,0.08314000815153122,,,0.10199178755283356,1109.3887939453125,
7165,C,M;C,Liteta,Cagliari,1,1,0,1,1,0,1,1,0.01379834022372961,,,0.021896738559007645,1072.1474609375,
7357,C,C;T,Lahdo,Como,1,1,0,1,1,0,1,1,0.09683294594287872,,,0.13996072113513947,1006.8480224609375,
7456,C,M;C,El Azzouzi A.,Frosinone,1,1,0,1,1,0,3,3,0.07497020065784454,,,0.03785951808094978,1304.4696044921875,
5725,C,C,Kone B.,Frosinone,1,1,0,1,1,0,3,3,0.0425352118909359,,,0.047316133975982666,1412.506591796875,
6191,C,M;C,Belahyane,Lazio,1,1,0,1,1,0,5,5,0.047164563089609146,,,0.032860320061445236,1120.13671875,
7345,C,W;T,Przyborek,Lazio,1,1,0,1,1,0,5,5,0.012631363235414028,,,0.06132787466049194,1060.7457275390625,
7248,C,M;C,Gorter,Lecce,1,1,0,1,1,0,3,3,0.016260307282209396,,,0.01698250323534012,922.7310180664062,
6410,C,M;C,Kaba,Lecce,1,1,0,1,1,0,2,2,0.06636372208595276,,,0.07087689638137817,1096.6932373046875,
7319,C,M;C,Fofana Sa.,Lecce,1,1,0,1,1,0,1,1,0.044139422476291656,,,0.05825991928577423,1189.8394775390625,
7276,C,E;C,Cremaschi,Parma,1,1,0,1,1,0,3,3,0.05623455345630646,,,0.06227870285511017,1085.508056640625,
7157,C,M;C,Iannoni,Sassuolo,1,1,0,1,1,0,1,1,0.043995074927806854,,,0.034575823694467545,1056.9017333984375,
5007,C,C,Ilic,Torino,1,1,0,1,1,0,4,4,0.06494881212711334,,,0.10221681743860245,1226.1068115234375,
6889,C,C;T,Anjorin,Torino,1,1,0,1,1,0,4,4,0.02866329625248909,,,0.035137515515089035,1066.928466796875,
7392,C,M;C,Camara A.,Udinese,1,1,0,1,1,0,3,3,0.043645527213811874,,,0.07155387103557587,1111.0523681640625,
6212,C,M;C,Zarraga,Udinese,1,1,0,1,1,0,4,4,0.036712564527988434,,,0.060678817331790924,1018.2969360351562,
7481,C,C,Dagasso,Venezia,1,1,0,1,1,0,1,1,0.007835613563656807,,,0.01372873317450285,1072.1474609375,
6592,C,W;T,Forson O.,Monza,1,1,0,1,1,0,1,1,0.03177069500088692,,,0.047641679644584656,1072.1474609375,
2764,A,Pc,Martinez L.,Inter,35,35,0,35,35,0,370,370,0.04098876193165779,,,0.014761719852685928,1318.7681884765625,
5585,A,Pc,Malen,Roma,34,34,0,34,34,0,365,365,0.08944098651409149,,,0.32650890946388245,1074.3690185546875,
4871,A,Pc,Thuram,Inter,29,29,0,29,29,0,280,280,0.050082504749298096,,,0.0943666473031044,1091.2728271484375,
6052,A,Pc,Hojlund,Napoli,28,28,0,28,28,0,271,271,0.05549295246601105,,,0.09142370522022247,1266.229736328125,
6397,A,Pc,Ramos G.,Milan,27,27,0,27,27,0,232,232,0.08230520039796829,,,0.2262270599603653,1017.0549926757812,
5951,A,Pc,Kolo Muani,Juventus,26,26,0,26,26,0,225,225,0.077300064265728,,,0.14306309819221497,1088.03125,
2097,A,Pc,Kean,Fiorentina,25,25,0,25,25,0,200,197,0.06629431992769241,,,0.22620686888694763,1312.119873046875,
6434,A,A,Yildiz,Juventus,23,23,0,24,24,0,192,190,0.10119665414094925,,,0.18432973325252533,1321.2435302734375,
7017,A,Pc,Douvikas,Como,20,20,0,20,20,0,157,154,0.0869380459189415,,,0.2596982419490814,1251.4766845703125,
2137,A,Pc,Scamacca,Atalanta,19,19,0,18,18,0,131,128,0.12941403687000275,,,0.30232471227645874,1083.867431640625,
5637,A,Pc,Davis K.,Udinese,19,19,0,19,19,0,122,119,0.07626660913228989,,,0.14310938119888306,1308.2440185546875,
6435,A,Pc,Krstovic,Atalanta,18,18,0,17,17,0,95,92,0.11120852082967758,,,0.27155017852783203,1250.2689208984375,
4510,A,A,Leao,Milan,18,18,0,19,19,0,120,123,0.0866335779428482,,,0.25431764125823975,1227.8486328125,
531,A,A,Berardi,Sassuolo,18,18,0,19,19,0,115,118,0.09956376254558563,,,0.18372707068920135,1176.2393798828125,
5995,A,A,De Ketelaere,Atalanta,17,17,0,18,18,0,106,108,0.07378068566322327,,,0.22099390625953674,1281.376708984375,
6675,A,Pc,Dovbyk,Bologna,16,16,0,16,16,0,73,70,0.10522594302892685,,,0.32555851340293884,1103.78515625,
7071,A,Pc,Esposito F.P.,Inter,16,16,0,16,16,0,93,90,0.09254409372806549,,,0.16588443517684937,1235.8292236328125,
7023,A,Pc,Pellegrino M.,Fiorentina,15,15,0,15,15,0,60,57,0.04895494505763054,,,0.21848523616790771,1224.413818359375,
6060,A,A,Laurientè,Sassuolo,15,15,0,16,16,0,88,91,0.09905251115560532,,,0.1650504767894745,1414.2891845703125,
2061,A,Pc,Simeone,Torino,15,15,0,15,15,0,82,79,0.08628533780574799,,,0.16294658184051514,1330.3656005859375,
7351,A,W;A,Santos A.,Napoli,14,14,0,15,15,0,57,57,0.04859599098563194,,,0.0632222518324852,1048.5225830078125,
309,A,A,Dybala,Roma,14,14,0,15,15,0,67,67,0.10100831091403961,,,0.19447742402553558,1071.21484375,
