Id,R,Nome,Squadra,Qt.A,Qt.I,Diff.,FVM,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,xAG,npxG,npxG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,PrgP,KP,PPA,PrgC,PrgR,SCA,SCA90,GCA,GCA90,Tkl,Int,Blocks,Tkl+Int,Clr,Err,Touches,Carries,Mis,Dis,CrdY,CrdR,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,PlayerScore,Score
6666,C,bernabe,Parma,11,11,0,36,adrian bernabe,es ESP,MF,Parma,23.0,2001.0,21,18,1453,16.1,1,1,2,1,0,0,1.3,1.1,1.3,2.4,27,5,18.5,1.67,0.31,823,984,83.6,115,22,17,37,20,58,3.59,4,0.25,29,7,18,36,26,1,1140,738,12,14,1,0,,,,,,,,,,,,,,,,,,,,,,21.046518380858355,24.513618677042803
6274,C,diouf,Inter,6,7,-1,16,andy diouf,fr FRA,MF,Lens,21.0,2003.0,34,27,2225,24.7,1,2,3,1,0,0,2.9,2.8,2.9,5.7,40,5,12.5,1.62,0.2,849,1068,79.5,116,33,31,82,94,85,3.44,3,0.12,37,15,30,52,18,2,1367,751,75,42,2,0,,,,,,,,,,,,,,,,,,,,,,24.998962939609896,24.124513618677046
6170,C,gineitis,Torino,4,5,-1,11,gvidas gineitis,lt LTU,MF,Torino,20.0,2004.0,30,15,1430,15.9,3,1,4,3,0,0,1.3,2.0,1.3,3.3,29,8,27.6,1.83,0.5,399,534,74.7,36,21,7,15,43,39,2.45,2,0.13,25,18,26,43,32,0,715,388,25,10,5,0,,,,,,,,,,,,,,,,,,,,,,21.569749916343795,24.124513618677046
6054,C,moro,Bologna,3,3,0,7,nikola moro,hr CRO,MF,Bologna,26.0,1998.0,22,15,1208,13.4,0,2,2,0,0,0,0.5,0.8,0.5,1.3,14,2,14.3,1.04,0.15,646,805,80.2,93,20,10,17,21,48,3.56,6,0.44,35,13,11,48,18,0,923,486,11,4,1,0,,,,,,,,,,,,,,,,,,,,,,22.335238758956745,23.73540856031129
5298,C,pobega,Bologna,7,8,-1,22,tommaso pobega,it ITA,MF,Bologna,25.0,1999.0,21,13,1178,13.1,2,2,4,2,0,0,2.1,1.4,2.0,3.4,24,8,33.3,1.83,0.61,384,468,82.1,42,12,5,12,23,27,2.06,4,0.31,33,14,4,47,16,0,608,293,13,6,6,2,,,,,,,,,,,,,,,,,,,,,,22.335238758956745,23.73540856031129
7070,C,sucic,Inter,9,9,0,26,luka sucic,hr CRO,MF,Real Sociedad,21.0,2002.0,29,21,1792,19.9,1,1,2,1,0,0,3.3,2.6,3.3,5.9,43,11,25.6,2.16,0.55,727,882,82.4,79,25,13,30,56,55,2.76,5,0.25,25,15,15,40,16,1,1094,666,33,16,4,0,,,,,,,,,,,,,,,,,,,,,,24.192544780267646,23.346303501945524
4947,C,brescianini,Atalanta,7,8,-1,23,marco brescianini,it ITA,MF,Atalanta,24.0,2000.0,29,9,991,11.0,4,2,6,4,0,0,3.1,1.0,3.1,4.1,20,8,40.0,1.82,0.73,334,420,79.5,36,7,9,46,69,26,2.37,6,0.55,18,2,14,20,6,0,547,355,28,19,1,0,,,,,,,,,,,,,,,,,,,,,,22.77771785873302,22.957198443579767
449,C,vazquez,Cremonese,11,10,1,24,jesus vazquez,es ESP,DF,Valencia,21.0,2003.0,19,10,919,10.2,0,0,0,0,0,0,0.1,0.6,0.1,0.8,5,1,20.0,0.49,0.1,345,447,77.2,21,3,3,32,48,9,0.88,1,0.1,23,10,22,33,30,0,586,250,14,8,3,0,,,,,,,,,,,,,,,,,,,,,,19.00724282976446,22.56809338521401
7177,C,santiago,Verona,2,2,0,2,santiago bueno,uy URU,DF,Wolves,25.0,1998.0,29,18,1687,18.7,0,0,0,0,0,0,0.4,0.0,0.4,0.4,6,3,50.0,0.32,0.16,741,842,88.0,28,0,2,1,1,12,0.64,4,0.21,41,15,9,56,70,0,1025,555,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,17.611774368845047,22.56809338521401
6191,C,belahyane,Lazio,5,4,1,5,reda belahyane,ma MAR,MF,Hellas Verona,20.0,2004.0,22,17,1658,18.4,0,2,2,0,0,0,0.2,1.0,0.2,1.3,6,2,33.3,0.33,0.11,587,701,83.7,73,16,10,22,13,41,2.23,3,0.16,36,10,9,46,22,1,884,551,34,21,6,1,,,,,,,,,,,,,,,,,,,,,,21.09297868633486,21.789883268482495
530,C,pellegrini,Roma,10,11,-1,20,lorenzo pellegrini,it ITA,MF,Roma,28.0,1996.0,25,20,1626,18.1,2,1,3,1,1,1,4.7,2.5,3.9,6.4,41,13,31.7,2.27,0.72,519,653,79.5,61,27,19,27,82,60,3.32,5,0.28,24,6,13,30,22,0,825,463,26,16,4,0,,,,,,,,,,,,,,,,,,,,,,20.93811100141317,21.789883268482495
5119,C,samardzic,Atalanta,11,12,-1,25,lazar samardzic,rs SRB,MF,Atalanta,22.0,2002.0,31,7,1169,13.0,2,1,3,2,0,0,2.0,2.9,2.0,4.9,33,12,36.4,2.54,0.92,539,692,77.9,92,35,30,54,99,77,5.93,6,0.46,21,2,8,23,6,0,867,573,36,19,3,0,,,,,,,,,,,,,,,,,,,,,,20.07527675684944,20.233463035019454
6206,C,fabbian,Bologna,10,10,0,17,giovanni fabbian,it ITA,MF,Bologna,21.0,2003.0,30,9,1023,11.4,3,1,4,3,0,0,2.3,1.3,2.3,3.7,21,5,23.8,1.85,0.44,151,210,71.9,17,9,5,14,43,19,1.67,0,0.0,10,2,9,12,4,0,328,198,30,18,2,0,,,,,,,,,,,,,,,,,,,,,,19.039875663372964,20.233463035019454
4777,C,mctominay,Napoli,26,26,0,208,scott mctominay,sct SCO,MF,Manchester Utd,27.0,1996.0,2,0,19,0.2,0,0,0,0,0,0,0.1,0.0,0.1,0.1,1,0,0.0,4.74,0.0,10,10,100.0,1,0,0,0,2,1,4.74,0,0.0,0,0,0,0,1,0,14,10,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,20.39164931318947,20.233463035019454
5888,C,casadei,Torino,12,12,0,28,cesare casadei,it ITA,MF,Torino,21.0,2003.0,15,13,1017,11.3,1,1,2,1,0,0,1.2,0.4,1.2,1.5,14,7,50.0,1.24,0.62,323,406,79.6,36,7,6,14,12,19,1.68,2,0.18,12,5,5,17,26,0,508,259,20,9,1,0,,,,,,,,,,,,,,,,,,,,,,17.39495960995467,19.45525291828794
6190,C,pisilli,Roma,6,7,-1,15,niccolo pisilli,it ITA,MF,Roma,19.0,2004.0,28,11,1227,13.6,2,1,3,2,0,0,2.7,0.7,2.7,3.4,27,7,25.9,1.98,0.51,471,564,83.5,63,10,8,22,44,35,2.57,5,0.37,24,11,7,35,16,0,718,389,27,15,7,0,,,,,,,,,,,,,,,,,,,,,,18.694741965547472,19.45525291828794
6481,C,payero,Cremonese,4,4,0,10,martin payero,ar ARG,MF,Udinese,25.0,1998.0,25,16,1381,15.3,1,1,2,1,0,0,1.2,1.3,1.2,2.5,31,5,16.1,2.02,0.33,353,454,77.8,51,15,8,33,44,51,3.32,5,0.33,24,13,12,37,13,0,649,368,27,13,5,0,,,,,,,,,,,,,,,,,,,,,,16.385554163590054,19.45525291828794
5007,C,ilic,Torino,7,7,0,12,cesar azpilicueta,es ESP,DF,Atlético Madrid,34.0,1989.0,14,10,875,9.7,1,0,1,1,0,0,0.2,0.1,0.2,0.3,5,2,40.0,0.51,0.21,581,671,86.6,66,3,4,13,20,8,0.82,1,0.1,25,5,4,30,32,0,759,432,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,17.04706041775558,19.066147859922182
181,C,vecino,Lazio,6,6,0,14,matias vecino,uy URU,MF,Lazio,32.0,1991.0,20,7,877,9.7,2,3,5,2,0,0,2.3,2.4,2.3,4.6,16,4,25.0,1.64,0.41,322,397,81.1,29,11,3,4,14,22,2.25,4,0.41,13,5,9,18,15,0,475,231,6,10,7,0,,,,,,,,,,,,,,,,,,,,,,17.7030356831739,18.287937743190668
6222,C,rafia,Lecce,3,3,0,7,hamza rafia,tn TUN,MF,Lecce,25.0,1999.0,18,14,1058,11.8,0,0,0,0,0,0,0.5,1.4,0.5,1.9,10,2,20.0,0.85,0.17,409,527,77.6,51,16,15,13,32,36,3.06,0,0.0,44,4,11,48,18,1,651,317,21,20,4,0,,,,,,,,,,,,,,,,,,,,,,14.171499368084536,17.898832684824907
4465,C,fagioli,Fiorentina,8,8,0,21,nicolo fagioli,it ITA,MF,Fiorentina,23.0,2001.0,15,10,962,10.7,1,2,3,1,0,0,0.5,3.0,0.5,3.5,10,4,40.0,0.94,0.37,519,617,84.1,50,23,12,15,19,43,4.02,4,0.37,19,5,10,24,12,2,713,480,17,12,0,0,,,,,,,,,,,,,,,,,,,,,,17.1101136894737,17.898832684824907
152,C,zielinski,Inter,4,4,0,12,piotr zielinski,pl POL,MF,Inter,30.0,1994.0,26,8,980,10.9,2,2,4,0,2,2,2.6,0.9,1.1,2.0,15,4,26.7,1.38,0.37,636,711,89.5,65,14,6,26,24,40,3.67,7,0.64,14,6,6,20,13,1,803,510,8,6,0,0,,,,,,,,,,,,,,,,,,,,,,17.741199505529607,17.120622568093385
6804,C,richardson,Fiorentina,4,4,0,8,amir richardson,ma MAR,MF,Fiorentina,22.0,2002.0,26,10,1024,11.4,1,1,2,1,0,0,0.9,0.6,0.9,1.5,11,5,45.5,0.97,0.44,539,615,87.6,47,8,6,19,31,19,1.56,4,0.33,30,6,8,36,29,1,748,451,19,10,6,0,,,,,,,,,,,,,,,,,,,,,,16.366195702974842,17.120622568093385
4199,C,loftus cheek,Milan,9,8,1,21,ruben loftus cheek,eng ENG,MF,Milan,28.0,1996.0,19,10,1037,11.5,0,0,0,0,0,0,0.7,1.9,0.7,2.6,9,2,22.2,0.78,0.17,435,485,89.7,51,16,7,27,32,34,2.95,2,0.17,19,3,4,22,20,0,593,362,20,7,3,0,,,,,,,,,,,,,,,,,,,,,,16.731517509727627,16.731517509727627
5719,C,asllani,Torino,4,4,0,9,kristjan asllani,al ALB,MF,Inter,22.0,2002.0,21,10,980,10.9,2,2,4,0,2,2,2.5,1.9,0.9,2.8,14,3,21.4,1.29,0.28,868,973,89.2,55,15,18,7,20,31,2.82,3,0.27,14,9,3,23,13,1,1061,700,5,2,4,0,,,,,,,,,,,,,,,,,,,,,,14.95966526456102,16.731517509727627
6212,C,zarraga,Udinese,3,2,1,6,oier zarraga,es ESP,MF,Udinese,25.0,1999.0,22,9,896,10.0,1,0,1,1,0,0,0.4,0.4,0.4,0.8,6,1,16.7,0.6,0.1,238,289,82.4,28,6,8,7,23,15,1.51,0,0.0,19,2,8,21,8,0,359,186,9,4,0,0,,,,,,,,,,,,,,,,,,,,,,13.287647366281435,15.175097276264593
7010,C,al musrati,Verona,4,4,0,9,almoatasem al musrati,ly LBY,MF,Monaco,28.0,1996.0,10,3,386,4.3,1,1,2,1,0,0,0.5,0.4,0.5,0.9,11,3,27.3,2.56,0.7,255,291,87.6,41,5,4,2,5,15,3.51,1,0.23,14,5,0,19,9,0,339,195,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,11.235097442194254,14.396887159533076
5872,C,helgason,Lecce,7,8,-1,15,þorir johann helgason,is ISL,MF,Lecce,23.0,2000.0,21,13,1156,12.8,0,4,4,0,0,0,1.2,1.1,1.2,2.3,16,5,31.3,1.25,0.39,255,395,64.6,38,22,13,20,58,39,3.04,7,0.55,10,6,10,16,11,2,491,230,26,10,0,0,,,,,,,,,,,,,,,,,,,,,,9.858434343015329,12.451361867704282
7146,C,toure,Pisa,7,6,1,23,fode ballo toure,sn SEN,"DF,MF",Le Havre,27.0,1997.0,10,9,589,6.5,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,0.0,0.0,259,311,83.3,13,1,2,15,14,4,0.61,1,0.15,8,4,11,12,27,0,377,163,8,10,0,0,,,,,,,,,,,,,,,,,,,,,,10.354010934764757,12.451361867704282
7028,C,bernede,Verona,4,4,0,10,antoine bernede,fr FRA,MF,Hellas Verona,25.0,1999.0,14,7,594,6.6,1,0,1,1,0,0,0.8,0.5,0.8,1.2,4,2,50.0,0.61,0.3,178,242,73.6,29,10,6,7,22,22,3.33,1,0.15,15,5,10,20,3,0,297,156,14,6,2,0,,,,,,,,,,,,,,,,,,,,,,9.716841031086924,12.451361867704282
4284,C,sergi roberto,Como,4,4,0,8,sergi roberto,es ESP,MF,Como,32.0,1992.0,13,8,696,7.7,0,1,1,0,0,0,0.7,0.7,0.7,1.4,6,1,16.7,0.78,0.13,457,506,90.3,36,15,6,10,19,24,3.1,1,0.13,14,9,10,23,14,0,582,340,14,5,4,0,,,,,,,,,,,,,,,,,,,,,,10.956335609335204,12.062256809338525
5784,C,aebischer,Pisa,4,4,0,14,michel aebischer,ch SUI,MF,Bologna,27.0,1997.0,14,9,724,8.0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,10,5,50.0,1.24,0.62,366,419,87.4,33,8,5,8,17,18,2.23,0,0.0,18,7,4,25,6,0,485,291,5,7,2,0,,,,,,,,,,,,,,,,,,,,,,10.030448093053355,12.062256809338525
1976,C,mazzitelli,Cagliari,5,5,0,11,luca mazzitelli,it ITA,MF,Como,28.0,1995.0,11,3,335,3.7,1,1,2,1,0,0,0.2,0.6,0.2,0.8,7,3,42.9,1.88,0.81,156,197,79.2,27,6,4,2,14,13,3.5,1,0.27,9,3,4,12,10,0,235,132,3,5,1,0,,,,,,,,,,,,,,,,,,,,,,10.030448093053355,12.062256809338525
4364,C,gaetano,Cagliari,8,8,0,17,gaetano castrovilli,it ITA,MF,Monza,27.0,1997.0,12,7,596,6.6,0,0,0,0,0,0,0.3,0.4,0.3,0.7,6,0,0.0,0.91,0.0,188,238,79.0,24,7,5,10,28,15,2.27,2,0.3,12,2,8,14,9,0,305,187,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,9.706885251341957,11.673151750972762
5992,C,bondo,Cremonese,4,3,1,18,warren bondo,fr FRA,MF,Monza,20.0,2003.0,20,19,1618,18.0,0,0,0,0,0,0,0.4,0.3,0.4,0.7,13,1,7.7,0.72,0.06,547,615,88.9,39,5,7,25,21,26,1.45,1,0.06,35,5,9,40,8,4,741,511,20,30,5,1,,,,,,,,,,,,,,,,,,,,,,9.503621414882234,11.284046692607005
5540,C,niasse,Verona,3,3,0,14,cheikh tidiane niasse,sn SEN,MF,Hellas Verona,24.0,2000.0,11,8,755,8.4,0,0,0,0,0,0,0.4,0.1,0.4,0.5,3,1,33.3,0.36,0.12,192,240,80.0,25,4,2,5,15,12,1.43,0,0.0,18,17,6,35,17,2,353,160,14,7,4,0,,,,,,,,,,,,,,,,,,,,,,8.805887184422524,11.284046692607005
5610,C,vranckx,Sassuolo,4,4,0,11,aster vranckx,be BEL,MF,Wolfsburg,21.0,2002.0,14,6,556,6.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,166,202,82.2,20,1,2,5,6,6,0.97,1,0.16,11,10,10,21,13,0,276,123,13,5,1,0,,,,,,,,,,,,,,,,,,,,,,9.137193410380007,10.894941634241247
6024,C,sulemana,Bologna,4,4,0,10,ibrahim sulemana,gh GHA,MF,Atalanta,21.0,2003.0,9,3,283,3.1,2,0,2,2,0,0,0.6,0.0,0.6,0.6,5,2,40.0,1.59,0.64,159,180,88.3,12,1,1,2,2,3,0.95,0,0.0,9,0,0,9,1,0,209,135,7,3,1,0,,,,,,,,,,,,,,,,,,,,,,10.25224074181621,10.894941634241247
6424,C,prati,Cagliari,4,3,1,11,matteo prati,it ITA,MF,Cagliari,20.0,2003.0,12,8,570,6.3,0,0,0,0,0,0,0.1,0.7,0.1,0.8,4,0,0.0,0.63,0.0,180,250,72.0,23,6,4,2,7,11,1.74,1,0.16,10,7,5,17,10,1,313,155,4,2,1,0,,,,,,,,,,,,,,,,,,,,,,8.412633884496366,10.11673151750973
6410,C,kaba,Lecce,2,1,1,2,mohamed kaba,fr FRA,MF,Lecce,22.0,2001.0,15,2,452,5.0,0,0,0,0,0,0,0.3,0.0,0.3,0.4,4,0,0.0,0.8,0.0,139,172,80.8,18,1,1,3,8,10,1.99,0,0.0,13,4,4,17,10,1,240,136,13,5,1,0,,,,,,,,,,,,,,,,,,,,,,6.777673610823038,8.560311284046696
6015,C,berisha,Lecce,3,3,0,11,medon berisha,al ALB,MF,Lecce,20.0,2003.0,17,7,716,8.0,0,1,1,0,0,0,0.7,0.6,0.7,1.3,24,6,25.0,3.02,0.75,312,400,78.0,42,11,6,13,17,29,3.64,2,0.25,12,11,4,23,5,2,486,279,10,1,5,0,,,,,,,,,,,,,,,,,,,,,,6.161521464384583,7.782101167315175
5290,C,estevez,Parma,2,2,0,3,nahuel estevez,ar ARG,MF,Parma,28.0,1995.0,14,7,657,7.3,0,0,0,0,0,0,0.1,0.8,0.1,0.8,5,1,20.0,0.68,0.14,237,313,75.7,30,6,1,3,4,13,1.78,1,0.14,16,3,8,19,26,0,379,148,3,4,3,0,,,,,,,,,,,,,,,,,,,,,,6.6814344066217,7.782101167315175
5792,C,ederson,Atalanta,14,15,-1,42,ederson,br BRA,GK,Manchester City,30.0,1993.0,26,26,2320,25.8,0,4,4,0,0,0,0.0,1.5,0.0,1.5,0,0,,0.0,0.0,811,923,87.9,2,4,1,0,0,6,0.23,4,0.16,0,1,1,1,11,4,975,654,1,0,4,0,26.0,26.0,2320.0,25.8,26.0,1.01,78.0,53.0,69.2,16.0,4.0,6.0,10.0,38.5,2.0,0.0,0.0,30.0,0.37,5.0,0.19,7.335197276541142,7.392996108949417
4890,C,tameze,Torino,5,5,0,11,adrien tameze,cm CMR,"MF,DF",Torino,30.0,1994.0,20,9,649,7.2,0,0,0,0,0,0,0.4,0.8,0.4,1.2,7,3,42.9,0.97,0.42,259,301,86.0,23,6,6,16,21,8,1.11,0,0.0,5,10,7,15,8,1,368,214,10,3,3,0,,,,,,,,,,,,,,,,,,,,,,6.262185459583683,7.003891050583658
7246,C,sala,Lecce,3,3,0,8,marco sala,it ITA,DF,Como,25.0,1999.0,8,3,261,2.9,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,0.0,0.0,115,152,75.7,16,1,2,10,16,6,2.07,0,0.0,9,1,5,10,9,0,173,113,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,4.004988951849978,5.058365758754864
5131,C,gilmour,Napoli,6,7,-1,12,billy gilmour,sct SCO,MF,Brighton,23.0,2001.0,2,1,98,1.1,0,0,0,0,0,0,0.1,0.0,0.1,0.1,1,0,0.0,0.92,0.0,58,67,86.6,11,0,2,2,2,3,2.76,0,0.0,3,0,0,3,1,0,73,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3.5293239195904857,3.501945525291829
6528,C,sarmiento,Cremonese,4,4,0,8,jeremy sarmiento,ec ECU,MF,Brighton,22.0,2002.0,1,0,9,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,6,6,100.0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0,8,6,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,2.6216886661744083,3.11284046692607
2274,C,valoti,Cremonese,6,7,-1,9,mattia valoti,it ITA,MF,Monza,30.0,1993.0,5,0,40,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,12,19,63.2,0,0,0,0,0,0,0.0,0,0.0,3,0,0,3,2,0,27,7,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,2.6216886661744083,3.11284046692607
6294,C,ndour,Fiorentina,2,2,0,14,cher ndour,it ITA,"MF,DF",Fiorentina,20.0,2004.0,9,4,406,4.5,0,0,0,0,0,0,0.1,0.0,0.1,0.2,4,0,0.0,0.89,0.0,184,227,81.1,17,1,3,12,26,10,2.22,0,0.0,4,2,5,6,7,1,265,155,5,6,1,0,,,,,,,,,,,,,,,,,,,,,,1.859794966247141,1.9455252918287937
2076,C,rog,Cagliari,1,1,0,1,roger hinojo,es ESP,DF,Espanyol,19.0,2005.0,1,0,9,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,5,10,50.0,0,0,0,1,2,0,0.0,0,0.0,0,0,1,0,1,0,11,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.6471256834227971,0.7782101167315175
6645,C,marchwinski,Lecce,1,1,0,2,filip marchwinski,pl POL,MF,Lecce,22.0,2002.0,1,0,15,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,4,5,80.0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0.6161521464384581,0.7782101167315175
6593,C,akinsanmiro,Pisa,3,3,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7157,C,iannoni,Sassuolo,1,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6005,C,ilkhan,Torino,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7198,C,piotrowski,Udinese,6,6,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7203,C,jashari,Milan,12,13,-1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7208,C,miller,Udinese,3,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7150,C,vural,Pisa,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7209,C,sorensen,Parma,6,6,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
4711,C,kostic,Juventus,5,4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7138,C,ordonez,Parma,5,5,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7276,C,cremaschi,Parma,5,5,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6246,C,lipani,Sassuolo,4,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5674,C,basic,Lazio,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7147,C,hojholt,Pisa,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
184,C,bernardeschi,Bologna,8,9,-1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7165,C,liteta,Cagliari,1,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2334,C,leris,Pisa,2,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7223,C,vergara,Napoli,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5735,C,volpato,Sassuolo,6,5,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7135,C,stanciu,Genoa,8,8,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7126,C,baturina,Como,8,9,-1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7132,C,collocolo,Cremonese,9,8,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7133,C,vandeputte,Cremonese,13,12,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5318,C,tramoni,Pisa,12,12,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6219,C,boloca,Sassuolo,6,6,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7145,C,piccinini,Pisa,6,6,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7254,C,lorran,Pisa,7,7,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5844,C,thorstvedt,Sassuolo,7,8,-1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5561,C,stengs,Pisa,11,11,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5788,C,sabiri,Fiorentina,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
