Id,R,Nome,Squadra,Qt.A,Qt.I,Diff.,FVM,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,xAG,npxG,npxG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,PrgP,KP,PPA,PrgC,PrgR,SCA,SCA90,GCA,GCA90,Tkl,Int,Blocks,Tkl+Int,Clr,Err,Touches,Carries,Mis,Dis,CrdY,CrdR,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,PlayerScore,Score
2489,A,pedro,Lazio,13,13,0,35,pedro chirivella,es ESP,MF,Nantes,27.0,1997.0,30,28,2348,26.1,0,2,2,0,0,0,0.5,1.8,0.5,2.2,8,2,25.0,0.31,0.08,1336,1570,85.1,170,19,24,16,25,55,2.11,6,0.23,44,19,16,63,45,0,1740,946,15,7,6,0,,,,,,,,,,,,,,,,,,,,,,14.286231202696179,15.730337078651688
6159,A,sarr,Verona,7,8,-1,21,pape matar sarr,sn SEN,MF,Tottenham,21.0,2002.0,36,22,1913,21.3,3,2,5,3,0,0,3.7,1.6,3.7,5.3,34,13,38.2,1.6,0.61,889,1029,86.4,88,15,12,33,53,45,2.12,7,0.33,49,30,20,79,25,1,1253,772,29,22,6,0,,,,,,,,,,,,,,,,,,,,,,10.571796820174265,15.730337078651688
2061,A,simeone,Torino,8,8,0,27,giovanni simeone,ar ARG,FW,Napoli,29.0,1995.0,30,1,419,4.7,1,1,2,1,0,0,2.6,0.8,2.6,3.4,13,3,23.1,2.79,0.64,79,113,69.9,7,8,2,11,30,12,2.59,2,0.43,2,1,6,3,6,0,194,110,21,14,1,0,,,,,,,,,,,,,,,,,,,,,,11.789802480196801,14.044943820224724
6653,A,bravo,Udinese,6,6,0,21,iker bravo,es ESP,"FW,MF",Udinese,19.0,2005.0,29,4,682,7.6,2,1,3,2,0,0,0.9,0.4,0.9,1.3,13,3,23.1,1.72,0.4,159,196,81.1,18,7,6,7,39,14,1.85,0,0.0,10,1,4,11,4,0,294,157,31,14,3,0,,,,,,,,,,,,,,,,,,,,,,11.16613486101959,14.044943820224724
5918,A,sulemana,Atalanta,8,9,-1,20,ibrahim sulemana,gh GHA,MF,Atalanta,21.0,2003.0,9,3,283,3.1,2,0,2,2,0,0,0.6,0.0,0.6,0.6,5,2,40.0,1.59,0.64,159,180,88.3,12,1,1,2,2,3,0.95,0,0.0,9,0,0,9,1,0,209,135,7,3,1,0,,,,,,,,,,,,,,,,,,,,,,13.495173487895881,14.044943820224724
6646,A,adams,Torino,13,14,-1,54,akor adams,ng NGA,FW,Sevilla,24.0,2000.0,4,1,134,1.5,0,0,0,0,0,0,0.4,0.0,0.4,0.4,2,1,50.0,1.34,0.67,20,27,74.1,5,0,1,0,5,0,0.0,0,0.0,0,0,0,0,1,0,34,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,11.31821038098893,13.483146067415733
7161,A,bayo,Udinese,4,4,0,12,mohamed lamine bayo,gn GUI,FW,Lille,26.0,1998.0,12,4,309,3.4,2,1,3,2,0,0,2.2,0.5,2.2,2.7,10,4,40.0,2.91,1.17,41,58,70.7,4,4,2,4,20,12,3.51,2,0.58,1,0,2,1,4,0,98,59,13,5,1,0,,,,,,,,,,,,,,,,,,,,,,10.272844072138017,12.921348314606746
5500,A,cancellieri,Lazio,4,3,1,13,matteo cancellieri,it ITA,"FW,MF",Parma,22.0,2002.0,27,19,1424,15.8,3,0,3,3,0,0,2.7,0.7,2.7,3.4,22,7,31.8,1.39,0.44,211,313,67.4,24,11,7,40,79,27,1.71,3,0.19,26,13,10,39,30,0,531,314,34,24,2,1,,,,,,,,,,,,,,,,,,,,,,11.22489594497557,12.359550561797757
5506,A,ekuban,Genoa,2,2,0,5,caleb ekuban,gh GHA,FW,Genoa,30.0,1994.0,18,3,555,6.2,1,3,4,1,0,0,2.8,0.8,2.8,3.5,18,6,33.3,2.92,0.97,72,107,67.3,8,8,1,7,42,14,2.27,3,0.49,3,1,4,4,6,0,174,97,17,12,1,0,,,,,,,,,,,,,,,,,,,,,,8.834000192642582,11.797752808988768
6519,A,camarda,Lecce,11,12,-1,22,francesco camarda,it ITA,"FW,MF",Milan,16.0,2008.0,10,1,206,2.3,0,0,0,0,0,0,0.6,0.5,0.6,1.1,8,1,12.5,3.5,0.44,37,44,84.1,1,5,0,2,16,7,3.04,1,0.43,5,0,0,5,3,0,80,34,7,3,0,0,,,,,,,,,,,,,,,,,,,,,,7.889682053101062,11.235955056179776
