Id,R,Nome,Squadra,Qt.A,Qt.I,Diff.,FVM,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,xAG,npxG,npxG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,PrgP,KP,PPA,PrgC,PrgR,SCA,SCA90,GCA,GCA90,Tkl,Int,Blocks,Tkl+Int,Clr,Err,Touches,Carries,Mis,Dis,CrdY,CrdR,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,PlayerScore,Score
2788,D,bremer,Juventus,13,13,0,50,gleison bremer,br BRA,DF,Juventus,27.0,1997.0,6,6,540,6.0,0,0,0,0,0,0,0.1,0.0,0.1,0.1,3,0,0.0,0.5,0.0,468,504,92.9,21,0,0,2,0,3,0.5,0,0.0,15,6,0,21,16,0,569,352,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,27.889677717314665,24.120603015075382
6809,D,marianucci,Napoli,3,3,0,9,luca marianucci,it ITA,DF,Empoli,20.0,2004.0,18,12,1069,11.9,0,0,0,0,0,0,0.6,0.2,0.6,0.8,8,2,25.0,0.67,0.17,354,461,76.8,28,3,2,12,3,12,1.01,0,0.0,28,19,4,47,63,1,609,299,7,3,0,1,,,,,,,,,,,,,,,,,,,,,,29.18676379583143,24.120603015075382
6867,D,valle,Como,6,6,0,13,alex valle,es ESP,DF,Como,20.0,2004.0,15,12,1030,11.4,0,0,0,0,0,0,0.3,0.7,0.3,1.0,9,1,11.1,0.79,0.09,562,661,85.0,44,11,9,19,30,25,2.18,0,0.0,26,8,20,34,42,0,799,425,18,8,2,0,,,,,,,,,,,,,,,,,,,,,,23.95805328183256,23.61809045226131
5750,D,ostigard,Genoa,5,5,0,13,leo skiri ostigard,no NOR,DF,Rennes,24.0,1999.0,16,14,1227,13.6,1,0,1,1,0,0,0.7,0.2,0.7,0.9,6,2,33.3,0.44,0.15,676,797,84.8,50,2,0,3,1,8,0.59,0,0.0,20,15,6,35,81,1,948,490,7,1,4,0,,,,,,,,,,,,,,,,,,,,,,21.504860310763892,23.115577889447238
2593,D,martin,Genoa,10,10,0,32,martin adeline,fr FRA,MF,Reims,20.0,2003.0,1,0,26,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,8,10,80.0,0,0,0,1,1,0,0.0,0,0.0,1,0,0,1,2,0,14,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20.569130840629995,22.110552763819097
6916,D,ahanor,Atalanta,6,6,0,9,honest ahanor,it ITA,"DF,MF",Genoa,16.0,2008.0,6,3,270,3.0,0,0,0,0,0,0,0.5,0.1,0.5,0.6,3,1,33.3,1.0,0.33,51,76,67.1,3,2,0,3,7,5,1.67,0,0.0,7,1,3,8,9,0,106,52,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,24.687375261538687,21.608040201005025
252,D,biraghi,Torino,8,8,0,23,cristiano biraghi,it ITA,DF,Torino,31.0,1992.0,15,13,1158,12.9,0,0,0,0,0,0,0.5,2.7,0.5,3.1,10,1,10.0,0.78,0.08,513,717,71.5,36,25,19,24,49,41,3.19,0,0.0,16,8,17,24,44,0,832,390,11,2,0,0,,,,,,,,,,,,,,,,,,,,,,22.24430486750904,21.608040201005025
6551,D,ilic,Bologna,1,1,0,2,cesar azpilicueta,es ESP,DF,Atlético Madrid,34.0,1989.0,14,10,875,9.7,1,0,1,1,0,0,0.2,0.1,0.2,0.3,5,2,40.0,0.51,0.21,581,671,86.6,66,3,4,13,20,8,0.82,1,0.1,25,5,4,30,32,0,759,432,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,21.350989383006823,20.100502512562816
4994,D,vojvoda,Como,7,6,1,13,mergim vojvoda,xk KVX,DF,Torino,29.0,1995.0,17,12,1105,12.3,0,0,0,0,0,0,0.4,0.4,0.4,0.8,5,0,0.0,0.41,0.0,662,792,83.6,64,11,16,18,34,27,2.2,1,0.08,18,7,12,25,24,1,875,577,8,8,4,0,,,,,,,,,,,,,,,,,,,,,,20.367152462454545,20.100502512562816
5899,D,gigot,Lazio,4,4,0,7,samuel gigot,fr FRA,DF,Lazio,30.0,1993.0,15,7,683,7.6,2,0,2,2,0,0,1.3,0.0,1.3,1.3,4,3,75.0,0.53,0.4,287,312,92.0,12,0,0,7,5,6,0.79,1,0.13,4,13,2,17,36,0,391,205,4,1,2,0,,,,,,,,,,,,,,,,,,,,,,20.65571959732466,19.095477386934675
5578,D,kossounou,Atalanta,8,9,-1,22,odilon kossounou,ci CIV,DF,Atalanta,23.0,2001.0,18,12,1125,12.5,0,0,0,0,0,0,0.5,0.0,0.5,0.6,6,4,66.7,0.48,0.32,599,679,88.2,46,1,2,13,14,7,0.56,0,0.0,16,13,6,29,25,1,790,456,12,3,1,0,,,,,,,,,,,,,,,,,,,,,,21.192270477740646,18.592964824120603
487,D,de silvestri,Bologna,4,4,0,10,lorenzo de silvestri,it ITA,DF,Bologna,36.0,1988.0,18,13,1060,11.8,1,0,1,1,0,0,0.8,0.3,0.8,1.1,9,4,44.4,0.76,0.34,446,564,79.1,46,5,6,4,30,14,1.19,2,0.17,11,10,9,21,32,0,657,313,7,2,1,0,,,,,,,,,,,,,,,,,,,,,,19.732261327861817,18.592964824120603
5435,D,moreno,Como,3,3,0,7,alberto moreno,es ESP,DF,Como,32.0,1992.0,24,21,1727,19.2,0,0,0,0,0,0,0.4,1.2,0.4,1.6,14,6,42.9,0.73,0.31,893,1082,82.5,81,19,23,23,58,36,1.88,2,0.1,25,14,20,39,40,2,1224,722,18,3,4,0,,,,,,,,,,,,,,,,,,,,,,18.315209137095685,18.090452261306535
6066,D,posch,Como,4,5,-1,10,stefan posch,at AUT,DF,Bologna,27.0,1997.0,14,7,714,7.9,0,0,0,0,0,0,0.3,0.7,0.3,1.0,2,0,0.0,0.25,0.0,396,505,78.4,36,10,11,11,35,18,2.26,1,0.13,26,5,12,31,22,0,602,295,9,12,1,0,,,,,,,,,,,,,,,,,,,,,,17.80222330575597,17.587939698492463
4159,D,akanji,Inter,9,9,0,20,manuel akanji,ch SUI,DF,Manchester City,29.0,1995.0,26,23,2014,22.4,0,0,0,0,0,0,1.6,0.4,1.6,1.9,15,2,13.3,0.67,0.09,1632,1744,93.6,158,9,11,46,7,37,1.65,3,0.13,19,9,6,28,64,3,1881,1254,5,5,3,0,,,,,,,,,,,,,,,,,,,,,,20.37433522593204,17.085427135678394
6870,D,faye,Cremonese,4,4,0,9,mikayil ngor faye,sn SEN,DF,Rennes,20.0,2004.0,11,7,688,7.6,0,0,0,0,0,0,0.4,0.0,0.4,0.4,6,3,50.0,0.78,0.39,473,534,88.6,35,1,1,12,4,4,0.52,1,0.13,15,12,6,27,30,0,617,386,9,4,1,1,,,,,,,,,,,,,,,,,,,,,,15.212720720659224,16.582914572864322
6894,D,unai nunez,Verona,5,5,0,10,unai nunez,es ESP,DF,Athletic Club,27.0,1997.0,10,7,645,7.2,0,0,0,0,0,0,0.2,0.1,0.2,0.3,1,0,0.0,0.14,0.0,283,325,87.1,26,1,1,2,0,2,0.28,0,0.0,10,17,0,27,46,1,415,225,6,0,4,0,,,,,,,,,,,,,,,,,,,,,,13.39745177891299,16.080402010050253
7014,D,smolcic,Como,2,2,0,5,ivan smolcic,hr CRO,DF,Como,23.0,2000.0,9,7,630,7.0,0,0,0,0,0,0,0.4,0.1,0.4,0.6,7,3,42.9,1.0,0.43,327,394,83.0,23,2,3,3,9,8,1.14,0,0.0,16,10,4,26,24,0,475,231,8,3,2,0,,,,,,,,,,,,,,,,,,,,,,15.750279980397108,15.577889447236181
140,D,hysaj,Lazio,3,3,0,6,elseid hysaj,al ALB,DF,Lazio,30.0,1994.0,11,4,424,4.7,0,3,3,0,0,0,0.2,1.6,0.2,1.8,2,0,0.0,0.42,0.0,214,264,81.1,14,6,9,4,18,10,2.12,3,0.64,11,5,5,16,21,0,318,153,5,0,2,1,,,,,,,,,,,,,,,,,,,,,,16.80191101843674,15.577889447236181
6639,D,frese,Verona,3,3,0,9,martin frese,dk DEN,DF,Hellas Verona,26.0,1998.0,11,5,549,6.1,0,0,0,0,0,0,0.1,0.2,0.1,0.2,2,0,0.0,0.33,0.0,182,256,71.1,19,5,4,7,12,10,1.64,1,0.16,18,8,3,26,16,1,320,153,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,12.983287121118922,15.577889447236181
5498,D,casale,Bologna,4,4,0,8,nicolo casale,it ITA,DF,Bologna,26.0,1998.0,15,9,900,10.0,0,1,1,0,0,0,0.5,0.5,0.5,0.9,4,1,25.0,0.4,0.1,448,512,87.5,29,3,2,3,2,12,1.2,2,0.2,11,17,7,28,43,3,615,328,9,1,1,0,,,,,,,,,,,,,,,,,,,,,,15.955229199190136,15.075376884422113
6986,D,rensch,Roma,4,5,-1,13,devyne rensch,nl NED,DF,Roma,21.0,2003.0,14,5,469,5.2,0,1,1,0,0,0,0.3,0.8,0.3,1.0,3,2,66.7,0.58,0.38,213,260,81.9,14,2,4,2,25,14,2.69,1,0.19,17,7,4,24,12,1,319,161,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,16.340135343121233,14.572864321608042
4887,D,bellanova,Atalanta,13,13,0,51,raoul bellanova,it ITA,DF,Torino,24.0,2000.0,1,1,87,1.0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,1,0,0.0,1.03,0.0,31,43,72.1,0,1,0,4,5,1,1.03,0,0.0,0,0,0,0,4,0,51,34,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,16.53213076600992,14.572864321608042
5526,D,scalvini,Atalanta,8,8,0,24,giorgio scalvini,it ITA,DF,Atalanta,20.0,2003.0,6,4,272,3.0,0,0,0,0,0,0,0.1,0.0,0.1,0.1,4,0,0.0,1.32,0.0,165,195,84.6,20,0,2,5,7,1,0.33,0,0.0,8,4,3,12,7,0,228,158,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,16.53213076600992,14.572864321608042
5603,D,pongracic,Fiorentina,5,5,0,16,marin pongracic,hr CRO,DF,Fiorentina,26.0,1997.0,19,14,1292,14.4,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,1,50.0,0.14,0.07,691,775,89.2,34,5,3,7,5,12,0.79,1,0.07,18,12,4,30,69,2,922,560,10,7,3,1,,,,,,,,,,,,,,,,,,,,,,15.365335052645934,14.070351758793972
6832,D,palestra,Cagliari,4,3,1,8,marco palestra,it ITA,DF,Atalanta,19.0,2005.0,9,2,222,2.5,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0,0,,0.0,0.0,85,109,78.0,6,3,3,13,14,8,3.21,0,0.0,6,2,4,8,4,0,137,89,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,11.555639190708884,12.562814070351761
6990,D,veiga,Lecce,2,1,1,8,danilo veiga,pt POR,DF,Lecce,21.0,2002.0,13,2,374,4.2,0,0,0,0,0,0,0.6,0.3,0.6,0.9,5,0,0.0,1.2,0.0,104,161,64.6,10,6,5,10,13,14,3.38,1,0.24,8,4,5,12,14,0,225,111,10,5,0,0,,,,,,,,,,,,,,,,,,,,,,11.042327575280558,12.562814070351761
7253,D,bella kotchap,Verona,6,6,0,14,armel bella kotchap,de GER,DF,Southampton,22.0,2001.0,4,2,331,3.7,0,0,0,0,0,0,0.3,0.0,0.3,0.3,1,0,0.0,0.27,0.0,202,224,90.2,5,0,0,0,0,2,0.54,0,0.0,7,5,1,12,21,1,263,186,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,9.669969858766393,11.557788944723619
6426,D,pedersen,Torino,4,4,0,9,mads pedersen,dk DEN,DF,Augsburg,27.0,1996.0,7,2,235,2.6,0,0,0,0,0,0,0.1,0.0,0.1,0.1,2,0,0.0,0.77,0.0,70,90,77.8,11,0,2,1,10,4,1.53,0,0.0,8,2,3,10,6,0,123,53,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,10.772609376965855,10.552763819095476
388,D,albiol,Pisa,5,5,0,10,raul albiol,es ESP,DF,Villarreal,38.0,1985.0,15,14,1188,13.2,0,0,0,0,0,0,0.1,0.0,0.1,0.1,2,0,0.0,0.15,0.0,727,813,89.4,34,0,1,3,0,5,0.38,3,0.23,10,6,3,16,69,1,915,514,3,1,5,0,,,,,,,,,,,,,,,,,,,,,,9.4423088349387,10.050251256281408
6663,D,circati,Parma,5,5,0,13,alessandro circati,au AUS,DF,Parma,20.0,2003.0,6,6,540,6.0,0,0,0,0,0,0,0.3,0.0,0.3,0.3,2,0,0.0,0.33,0.0,197,229,86.0,10,1,0,1,0,3,0.5,0,0.0,7,3,1,10,42,1,301,123,4,2,1,0,,,,,,,,,,,,,,,,,,,,,,8.484581182059474,9.045226130653267
6660,D,marcandalli,Genoa,4,3,1,2,alessandro marcandalli,it ITA,DF,Genoa,21.0,2002.0,2,1,46,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,12,20,60.0,1,0,0,0,0,0,0.0,0,0.0,1,0,1,1,2,0,24,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,8.404647728889305,9.045226130653267
4137,D,diego carlos,Como,5,5,0,10,diego carlos,br BRA,DF,Aston Villa,31.0,1993.0,10,8,830,9.2,0,0,0,0,0,0,0.6,0.0,0.6,0.6,4,1,25.0,0.43,0.11,534,603,88.6,34,0,1,3,0,4,0.43,0,0.0,8,5,0,13,36,2,674,419,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,8.568478341641088,8.542713567839197
4807,D,hermoso,Roma,4,3,1,15,mario hermoso,es ESP,DF,Roma,29.0,1995.0,8,2,251,2.8,0,0,0,0,0,0,0.1,0.0,0.1,0.1,1,0,0.0,0.36,0.0,182,202,90.1,14,0,2,3,5,4,1.43,0,0.0,2,4,4,6,13,0,227,104,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,9.438539047627618,8.542713567839197
6989,D,tiago gabriel,Lecce,2,1,1,2,tiago gabriel,pt POR,DF,Lecce,19.0,2004.0,2,0,96,1.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,35,40,87.5,1,0,1,0,0,1,0.94,0,0.0,0,0,2,0,11,0,56,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,5.775608917610289,6.532663316582915
6039,D,cabal,Juventus,4,5,-1,10,juan david cabal,co COL,DF,Juventus,23.0,2001.0,7,6,460,5.1,0,0,0,0,0,0,0.1,0.0,0.1,0.2,5,0,0.0,0.98,0.0,307,350,87.7,17,1,3,14,19,3,0.59,3,0.59,10,2,7,12,14,1,401,242,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,7.276232483869421,6.532663316582915
7018,D,nelsson,Verona,4,5,-1,10,victor nelsson,dk DEN,DF,Roma,25.0,1998.0,4,1,187,2.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.48,0.0,106,120,88.3,4,0,0,0,0,0,0.0,0,0.0,5,2,0,7,9,0,141,66,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,5.114158623031663,6.0301507537688455
6803,D,rouhi,Juventus,1,1,0,4,jonas rouhi,se SWE,DF,Juventus,20.0,2004.0,5,1,210,2.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,126,159,79.2,9,0,0,1,7,0,0.0,0,0.0,4,3,6,7,2,0,192,84,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,6.687276905770985,6.0301507537688455
6496,D,bartesaghi,Milan,3,3,0,5,davide bartesaghi,it ITA,DF,Milan,18.0,2005.0,4,1,118,1.3,0,0,0,0,0,0,0.0,0.1,0.0,0.1,1,1,100.0,0.76,0.76,65,76,85.5,2,2,3,2,17,2,1.53,0,0.0,4,3,3,7,1,0,89,55,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,6.619071679790851,6.0301507537688455
5994,D,ebosse,Verona,4,4,0,11,enzo ebosse,cm CMR,DF,Udinese,25.0,1999.0,2,0,90,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,48,55,87.3,5,1,0,0,0,3,3.0,0,0.0,0,1,0,1,1,0,61,34,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,4.699993965237597,5.527638190954774
5514,D,vasquez,Genoa,10,9,1,20,devis vasquez,co COL,GK,Empoli,26.0,1998.0,32,32,2880,32.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,667,1105,60.4,0,0,1,0,0,6,0.19,0,0.0,0,0,1,0,21,4,1183,701,2,0,2,0,32.0,32.0,2880.0,32.0,45.0,1.41,125.0,79.0,64.8,6.0,12.0,14.0,6.0,18.8,1.0,1.0,1.0,40.2,0.31,-4.8,-0.15,5.129594583420662,5.527638190954774
7271,D,odogu,Milan,2,2,0,5,david odogu,de GER,DF,Wolfsburg,18.0,2006.0,3,2,195,2.2,0,0,0,0,0,0,0.2,0.0,0.2,0.2,2,0,0.0,0.92,0.0,87,99,87.9,8,0,1,1,0,1,0.46,0,0.0,6,2,0,8,25,1,143,78,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,6.037694460134654,5.527638190954774
6992,D,oyegoke,Verona,2,2,0,4,daniel oyegoke,eng ENG,DF,Hellas Verona,21.0,2003.0,5,0,103,1.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.87,0.0,32,46,69.6,2,0,1,2,5,0,0.0,0,0.0,2,1,1,3,7,0,65,32,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,3.8716646496494636,4.522613065326634
6826,D,dembele,Torino,1,1,0,3,ali dembele,fr FRA,DF,Torino,20.0,2004.0,15,4,388,4.3,1,0,1,1,0,0,0.4,0.1,0.4,0.5,5,2,40.0,1.16,0.46,127,168,75.6,12,3,1,8,8,7,1.62,0,0.0,9,1,4,10,11,1,222,101,9,5,4,1,,,,,,,,,,,,,,,,,,,,,,4.515320927578664,4.522613065326634
6977,D,otoa,Genoa,2,2,0,3,sebastian otoa,dk DEN,DF,Genoa,20.0,2004.0,3,3,179,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,56,64,87.5,0,0,0,0,0,0,0.0,0,0.0,1,3,0,4,14,0,88,49,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,2.790270908085915,3.0150753768844227
6925,D,palma,Udinese,1,1,0,7,matteo palma,de GER,DF,Udinese,16.0,2008.0,1,0,5,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,5,7,71.4,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,9,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2.3633463734878775,2.512562814070352
7175,D,joao mario,Juventus,8,8,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7011,D,slotsager,Verona,2,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7156,D,pieragnolo,Sassuolo,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
5406,D,di pardo,Cagliari,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
6444,D,bonfanti,Pisa,2,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7130,D,folino,Cremonese,4,4,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
612,D,bianchetti,Cremonese,4,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7068,D,vitik,Bologna,8,8,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
6664,D,delprato,Parma,9,8,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7155,D,muharemovic,Sassuolo,5,5,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7212,D,heggem,Bologna,5,4,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7196,D,denoon,Pisa,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
2273,D,caracciolo,Pisa,5,4,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7131,D,floriani mussolini,Cremonese,5,5,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7235,D,troilo,Parma,6,6,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7211,D,athekame,Milan,6,6,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
5820,D,bertola,Udinese,6,6,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
5851,D,doig,Sassuolo,6,6,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7143,D,angori,Pisa,6,5,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
6632,D,gaspar,Lecce,8,8,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7260,D,ziolkowski,Roma,3,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7170,D,mbambi,Pisa,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7182,D,ndaba,Lecce,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
6411,D,mateus lusuardi,Pisa,4,4,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7069,D,fortini,Fiorentina,3,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
6013,D,barbieri,Cremonese,3,3,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7125,D,idrissi,Cagliari,3,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7274,D,ze pedro,Cagliari,4,4,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7240,D,siebert,Lecce,4,5,-1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7220,D,belghali,Verona,4,4,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
2279,D,romagna,Sassuolo,4,4,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
2745,D,calabresi,Pisa,4,3,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7139,D,canestrelli,Pisa,4,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7142,D,esteves,Pisa,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7136,D,kouassi,Lecce,4,4,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7012,D,provstgaard,Lazio,4,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
1891,D,ceccherini,Cremonese,4,4,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
294,D,rugani,Juventus,3,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
7154,D,odenthal,Sassuolo,3,3,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
6041,D,schuurs,Torino,3,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3866767028850664,1.5075376884422114
